month,exercise,exercise_template_id,max_volume_kg,max_weight_kg,e1rm_kg
2024-06,Seated Cable Row - Bar Grip,F1D60854,520.00,52.00,69.33
2024-06,Seated Leg Curl (Machine),11A123F3,320.00,41.00,50.57
2024-06,Seated Row (Machine),1DF4A847,499.10,71.30,87.94
2024-06,Seated Shoulder Press (Machine),9237BAD1,360.00,60.00,72.00
2024-06,Shoulder Press (Dumbbell),878CD1D0,390.00,45.00,54.00
2024-06,Shrug (Cable),FFABC123,217.20,18.10,25.34
2024-06,Shrug (Dumbbell),ABEC557F,375.00,37.50,50.00
2024-06,Shrug (Machine),19A38071,686.70,76.30,99.19
2024-06,Single Arm Lat Pulldown,2EE45F81,144.80,18.10,22.93
2024-06,Single Arm Lateral Raise (Cable),DE68C825,36.00,4.50,5.70
2024-06,Squat (Barbell),D04AC939,360.00,60.00,72.00
2024-06,Triceps Kickback (Cable),EC3B69A3,63.00,9.00,11.10
2024-06,Triceps Pushdown,93A552C6,163.20,18.10,22.93
2024-06,Triceps Rope Pushdown,94B7239B,216.00,18.00,25.20
2024-07,Bench Press (Barbell),79D0BB3A,720.00,60.00,84.00
2024-07,Bent Over Row (Barbell),55E6546F,720.00,60.00,84.00
2024-07,Bicep Curl (Dumbbell),37FCC2BB,200.00,25.00,31.67
2024-07,Cable Fly Crossovers,651F844C,163.80,22.60,27.87
2024-07,Dumbbell Row,F1E57334,360.00,30.00,42.00
2024-07,Hammer Curl (Dumbbell),7E3BC8B6,40.00,10.00,11.33
2024-07,Incline Bench Press (Barbell),50DFDFAB,600.00,60.00,76.00
2024-07,Incline Bench Press (Dumbbell),07B38369,525.00,55.00,71.50
2024-07,Incline Chest Press (Machine),FBF92739,568.00,56.80,75.73
2024-07,Lat Pulldown (Cable),6A6C31A5,450.00,52.00,64.13
2024-07,Lat Pulldown (Machine),473CF5B8,320.00,40.00,50.67
2024-07,Lateral Raise (Cable),BE289E45,54.00,9.00,10.80
2024-07,Preacher Curl (Barbell),4F942934,200.00,25.00,28.33
2024-07,Pull Up (Assisted),2C37EC5E,367.20,61.20,73.44
2024-07,Pullover (Machine),B123DD01,118.40,14.80,18.75
2024-07,Rear Delt Reverse Fly (Cable),C315DC2A,72.00,9.00,11.40
2024-07,Rear Delt Reverse Fly (Machine),D8281C62,468.00,52.00,67.60
2024-07,Reverse Grip Lat Pulldown (Cable),046E25A2,405.00,45.00,58.50
2024-07,Seated Cable Row - Bar Grip,F1D60854,450.00,45.00,60.00
2024-07,Seated Row (Machine),1DF4A847,499.10,71.30,87.94
2024-07,Seated Shoulder Press (Machine),9237BAD1,300.00,30.00,40.00
2024-07,Shoulder Press (Dumbbell),878CD1D0,420.00,45.00,54.00
2024-07,Shrug (Cable),FFABC123,217.20,18.10,25.34
2024-07,Shrug (Dumbbell),ABEC557F,375.00,37.50,50.00
2024-07,Shrug (Machine),19A38071,686.70,76.30,99.19
2024-07,Single Arm Lat Pulldown,2EE45F81,144.80,18.10,22.93
2024-07,Single Arm Lateral Raise (Cable),DE68C825,36.00,4.50,5.70
2024-07,Triceps Kickback (Cable),EC3B69A3,108.00,13.60,15.41
2024-07,Triceps Rope Pushdown,94B7239B,217.20,18.10,25.34
2024-08,Bench Press (Barbell),79D0BB3A,490.00,70.00,86.33
2024-08,Bench Press (Dumbbell),3601968B,400.00,50.00,63.33
2024-08,Bent Over Row (Barbell),55E6546F,720.00,80.00,96.00
2024-08,Bicep Curl (Dumbbell),37FCC2BB,300.00,30.00,40.00
2024-08,Cable Fly Crossovers,651F844C,218.40,27.20,31.73
2024-08,Chest Fly (Machine),78683336,594.00,66.00,85.80
2024-08,Chest Press (Machine),7EB3F7C3,287.00,45.00,54.00
2024-08,Glute Kickback (Machine),CBA02382,720.00,104.00,121.33
2024-08,Hammer Curl (Dumbbell),7E3BC8B6,80.00,25.00,27.50
2024-08,Incline Bench Press (Barbell),50DFDFAB,480.00,60.00,76.00
2024-08,Incline Chest Press (Machine),FBF92739,480.00,60.00,74.00
2024-08,Lat Pulldown (Cable),6A6C31A5,560.00,70.00,88.67
2024-08,Lateral Raise (Cable),BE289E45,63.00,9.00,11.10
2024-08,Leg Extension (Machine),75A4F6C4,600.00,59.00,78.67
2024-08,Pullover (Machine),B123DD01,605.00,55.00,75.17
2024-08,Rear Delt Reverse Fly (Cable),C315DC2A,125.40,11.40,15.58
2024-08,Reverse Fly Single Arm (Cable),9264ADA1,68.40,5.70,7.98
2024-08,Reverse Grip Lat Pulldown (Cable),046E25A2,312.00,39.00,49.40
2024-08,Romanian Deadlift (Barbell),2B4B7310,280.00,40.00,49.33
2024-08,Seated Cable Row - Bar Grip,F1D60854,429.00,45.00,58.50
2024-08,Seated Shoulder Press (Machine),9237BAD1,280.00,35.00,44.33
2024-08,Shoulder Press (Dumbbell),878CD1D0,270.00,30.00,39.00
2024-08,Squat (Barbell),D04AC939,480.00,60.00,76.00
2024-08,Triceps Kickback (Cable),EC3B69A3,108.80,13.60,17.23
2024-08,Triceps Rope Pushdown,94B7239B,163.20,20.60,25.41
2024-09,Bench Press (Barbell),79D0BB3A,400.00,50.00,63.33
2024-09,Bench Press (Dumbbell),3601968B,600.00,60.00,76.00
2024-09,Bent Over Row (Barbell),55E6546F,720.00,70.00,93.33
2024-09,Bicep Curl (Cable),ADA8623C,81.00,9.00,11.70
2024-09,Bicep Curl (Dumbbell),37FCC2BB,200.00,20.00,26.67
2024-09,Cable Fly Crossovers,651F844C,182.00,27.20,32.64
2024-09,Chest Fly (Machine),78683336,792.00,66.00,92.40
2024-09,Glute Kickback (Machine),CBA02382,648.00,54.00,75.60
2024-09,Hip Abduction (Machine),F4B4C6EE,650.00,65.00,86.67
2024-09,Hip Adduction (Machine),8BEBFED6,750.00,65.00,86.67
2024-09,Incline Bench Press (Dumbbell),07B38369,600.00,50.00,70.00
2024-09,Incline Chest Press (Machine),FBF92739,80.00,10.00,12.67
2024-09,Lat Pulldown (Cable),6A6C31A5,594.00,73.00,85.80
2024-09,Lateral Raise (Cable),BE289E45,72.00,9.00,11.40
2024-09,Leg Press (Machine),C7973E0E,1280.00,160.00,202.67
2024-09,Preacher Curl (Barbell),4F942934,120.00,20.00,23.33
2024-09,Preacher Curl (Dumbbell),FAB6EB2F,70.00,10.00,12.33
2024-09,Pull Up (Assisted),2C37EC5E,2516.00,68.00,151.87
2024-09,Rear Delt Reverse Fly (Cable),C315DC2A,81.60,13.60,16.32
2024-09,Rear Delt Reverse Fly (Machine),D8281C62,572.00,52.00,71.07
2024-09,Reverse Grip Lat Pulldown (Cable),046E25A2,468.00,45.00,60.00
2024-09,Romanian Deadlift (Barbell),2B4B7310,490.00,70.00,86.33
2024-09,Seated Cable Row - Bar Grip,F1D60854,468.00,52.00,67.60
2024-09,Seated Leg Curl (Machine),11A123F3,385.00,35.00,47.83
2024-09,Seated Row (Machine),1DF4A847,320.00,40.00,50.67
2024-09,Seated Shoulder Press (Machine),9237BAD1,280.00,35.00,44.33
2024-09,Shoulder Press (Dumbbell),878CD1D0,480.00,40.00,56.00
2024-09,Shoulder Press (Machine Plates),059E835D,270.00,30.00,39.00
2024-09,Single Arm Cable Row,D0C4A899,390.00,39.00,52.00
2024-09,Triceps Kickback (Cable),EC3B69A3,163.20,13.60,19.04
2024-09,Triceps Rope Pushdown,94B7239B,135.60,11.30,15.82
2024-10,Bench Press (Dumbbell),3601968B,450.00,75.00,85.00
2024-10,Bicep Curl (Cable),ADA8623C,81.00,9.00,11.70
2024-10,Cable Fly Crossovers,651F844C,204.00,13.60,20.40
2024-10,Glute Kickback (Machine),CBA02382,552.00,54.00,64.40
2024-10,Hip Abduction (Machine),F4B4C6EE,945.00,70.00,94.50
2024-10,Hip Adduction (Machine),8BEBFED6,602.00,43.00,63.07
2024-10,Hip Thrust (Machine),f7797add-43b8-46e8-a04c-6d02d353f551,821.60,102.70,130.09
2024-10,Incline Bench Press (Barbell),50DFDFAB,480.00,70.00,81.67
2024-10,Incline Chest Press (Machine),FBF92739,643.20,63.60,84.80
2024-10,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,801.00,89.00,115.70
2024-10,Lat Pulldown (Cable),6A6C31A5,624.00,59.00,78.67
2024-10,Lat Pulldown (Machine),473CF5B8,800.00,80.00,106.67
2024-10,Lateral Raise (Cable),BE289E45,72.00,9.00,11.40
2024-10,Leg Extension (Machine),75A4F6C4,924.00,91.00,115.27
2024-10,Leg Press (Machine),C7973E0E,1572.00,185.70,235.22
2024-10,Preacher Curl (Barbell),4F942934,210.00,20.00,25.33
2024-10,Pull Up (Assisted),2C37EC5E,584.00,73.00,92.47
2024-10,Rear Delt Reverse Fly (Cable),C315DC2A,81.00,9.00,11.70
2024-10,Romanian Deadlift (Barbell),2B4B7310,400.00,80.00,93.33
2024-10,Seated Cable Row - Bar Grip,F1D60854,520.00,52.00,69.33
2024-10,Seated Cable Row - V Grip (Cable),0393F233,388.00,77.60,90.53
2024-10,Seated Incline Curl (Dumbbell),8BAB2735,120.00,10.00,14.00
2024-10,Seated Leg Curl (Machine),11A123F3,522.00,43.50,60.90
2024-10,Seated Row (Machine),1DF4A847,690.00,71.50,92.00
2024-10,Shoulder Press (Dumbbell),878CD1D0,440.00,55.00,69.67
2024-10,Shoulder Press (Machine Plates),059E835D,270.00,30.00,39.00
2024-10,Single Arm Cable Row,D0C4A899,200.00,39.00,42.90
2024-10,Single Leg Press (Machine) (Heel) (Glutes),24c8a284-df46-45d3-940b-a66d1ae6ef02,378.00,54.00,66.60
2024-10,Squat (Barbell),D04AC939,400.00,80.00,93.33
2024-10,Triceps Kickback (Cable),EC3B69A3,108.80,13.60,17.23
2024-10,Triceps Pushdown,93A552C6,180.00,18.00,24.00
2024-11,Bench Press (Barbell),79D0BB3A,560.00,90.00,99.00
2024-11,Bench Press (Dumbbell),3601968B,525.00,70.00,81.67
2024-11,Cable Fly Crossovers,651F844C,273.00,18.20,27.30
2024-11,Glute Kickback (Machine),CBA02382,552.00,46.00,64.40
2024-11,Hip Abduction (Machine),F4B4C6EE,1020.00,70.00,102.00
2024-11,Hip Adduction (Machine),8BEBFED6,645.00,43.00,64.50
2024-11,Hip Thrust (Machine),f7797add-43b8-46e8-a04c-6d02d353f551,821.60,102.70,130.09
2024-11,Incline Chest Press (Machine),FBF92739,763.20,70.00,89.04
2024-11,Iso-Lateral Horizontal Bench Press (Machine),a7571930-775c-4e66-bd6e-1cec4a0bd66c,890.00,89.00,118.67
2024-11,Lat Pulldown (Cable),6A6C31A5,624.00,86.00,97.47
2024-11,Leg Extension (Machine),75A4F6C4,946.00,95.00,117.53
2024-11,Leg Press (Machine),C7973E0E,1957.00,215.70,273.22
2024-11,Preacher Curl (Barbell),4F942934,220.00,20.00,27.33
2024-11,Pull Up (Assisted),2C37EC5E,544.00,68.00,86.13
2024-11,Rear Delt Reverse Fly (Cable),C315DC2A,54.00,9.00,10.80
2024-11,Romanian Deadlift (Barbell),2B4B7310,450.00,90.00,105.00
2024-11,Seated Cable Row - V Grip (Cable),0393F233,395.00,79.00,92.17
2024-11,Seated Leg Curl (Machine),11A123F3,500.00,52.50,66.67
2024-11,Seated Row (Machine),1DF4A847,726.00,77.60,100.88
2024-11,Shoulder Press (Dumbbell),878CD1D0,300.00,60.00,70.00
2024-11,Single Arm Lat Pulldown,2EE45F81,272.40,22.70,31.78
2024-11,Squat (Barbell),D04AC939,400.00,90.00,102.00
2024-11,Triceps Pushdown,93A552C6,162.00,13.50,18.90
2024-12,Bench Press (Barbell),79D0BB3A,400.00,70.00,81.67
2024-12,Bench Press (Dumbbell),3601968B,490.00,80.00,88.00
2024-12,Cable Fly Crossovers,651F844C,273.00,18.20,27.30
2024-12,Chest Fly (Machine),78683336,513.00,60.00,74.10
2024-12,Chest Press (Machine),7EB3F7C3,250.00,50.00,58.33
2024-12,Face Pull,BE640BA0,207.00,23.00,29.90
2024-12,Hammer Curl (Dumbbell),7E3BC8B6,180.00,20.00,26.00
2024-12,Incline Bench Press (Smith Machine),3A6FA3D1,400.00,65.00,69.33
2024-12,Iso-Lateral Row (Machine),AA1EB7D8,5430.00,543.00,724.00
2024-12,Lat Pulldown (Cable),6A6C31A5,600.00,64.00,80.00
2024-12,Lateral Raise (Dumbbell),422B08F1,110.00,10.00,13.67
2024-12,Overhead Press (Smith Machine),B09A1304,200.00,20.00,26.67
2024-12,Preacher Curl (Dumbbell),FAB6EB2F,75.00,7.50,10.00
2024-12,Pull Up (Assisted),2C37EC5E,585.00,97.50,117.00
2024-12,Rear Delt Reverse Fly (Cable),C315DC2A,99.00,9.00,12.30
2024-12,Rear Delt Reverse Fly (Machine),D8281C62,473.00,50.00,63.33
2024-12,Seated Cable Row - Bar Grip,F1D60854,570.00,57.00,76.00
2024-12,Seated Cable Row - V Grip (Cable),0393F233,474.00,79.00,94.80
2024-12,Seated Incline Bicep Curl (Dumbbell),887acff5-9af0-4fc7-a3e6-009717779983,100.00,10.00,13.33
2024-12,Shoulder Press (Dumbbell),878CD1D0,350.00,55.00,66.00
2024-12,Shoulder Press (Machine Plates),059E835D,300.00,60.00,70.00
2024-12,Single Arm Lat Pulldown,2EE45F81,270.00,45.00,54.00
2024-12,T Bar Row,08A2974E,200.00,25.00,31.67
2024-12,Triceps Rope Pushdown,94B7239B,288.00,24.00,33.60
2025-01,Bench Press (Dumbbell),3601968B,490.00,85.00,96.33
2025-01,Chest Fly (Machine),78683336,684.00,57.00,79.80
2025-01,Chest Press (Machine),7EB3F7C3,280.00,40.00,49.33
2025-01,Hack Squat (Machine),1E42FD5F,380.80,47.60,60.29
2025-01,Incline Bench Press (Dumbbell),07B38369,450.00,75.00,90.00
2025-01,Lat Pulldown (Cable),6A6C31A5,295.00,59.00,68.83
2025-01,Lat Pulldown (Machine),473CF5B8,627.00,57.00,77.90
2025-01,Lateral Raise (Dumbbell),422B08F1,120.00,15.00,19.00
2025-01,Leg Press (Machine),C7973E0E,1020.80,127.60,161.63
2025-01,Preacher Curl (Dumbbell),FAB6EB2F,90.00,10.00,12.67
2025-01,Rear Delt Reverse Fly (Cable),C315DC2A,51.60,8.60,10.32
2025-01,Rear Delt Reverse Fly (Machine),D8281C62,550.00,50.00,68.33
2025-01,Romanian Deadlift (Barbell),2B4B7310,450.00,100.00,110.00
2025-01,Seated Dip Machine,5122E7D9,910.00,91.00,121.33
2025-01,Shoulder Press (Dumbbell),878CD1D0,400.00,50.00,63.33
2025-01,Shoulder Press (Machine Plates),059E835D,300.00,50.00,60.00
2025-01,Single Arm Cable Row,D0C4A899,215.00,43.00,50.17
2025-01,Single Arm Lat Pulldown,2EE45F81,344.00,57.00,66.50
2025-01,Triceps Kickback (Cable),EC3B69A3,163.20,13.60,19.04
2025-01,Triceps Rope Pushdown,94B7239B,184.00,23.00,29.13
2025-06,Bench Press (Dumbbell),3601968B,490.00,70.00,86.33
2025-06,Bent Over Row (Barbell),55E6546F,300.00,30.00,40.00
2025-06,Cable Fly Crossovers,651F844C,163.20,13.60,19.04
2025-06,Hack Squat (Machine),1E42FD5F,380.80,47.60,60.29
2025-06,Hammer Curl (Dumbbell),7E3BC8B6,180.00,20.00,26.00
2025-06,Incline Bench Press (Dumbbell),07B38369,400.00,50.00,60.00
2025-06,Incline Chest Press (Machine),FBF92739,526.00,52.60,70.13
2025-06,Iso-Lateral Row (Machine),AA1EB7D8,440.00,40.00,54.67
2025-06,Lat Pulldown (Cable),6A6C31A5,624.00,59.00,76.70
2025-06,Lateral Raise (Cable),BE289E45,31.50,4.50,5.55
2025-06,Leg Press (Machine),C7973E0E,1020.80,127.60,161.63
2025-06,Preacher Curl (Barbell),4F942934,120.00,15.00,19.00
2025-06,Preacher Curl (Dumbbell),FAB6EB2F,75.00,7.50,10.00
2025-06,Pull Up (Assisted),2C37EC5E,585.00,97.50,117.00
2025-06,Rear Delt Reverse Fly (Cable),C315DC2A,51.60,8.60,10.32
2025-06,Rear Delt Reverse Fly (Machine),D8281C62,300.00,30.00,40.00
2025-06,Reverse Grip Lat Pulldown (Cable),046E25A2,300.00,32.00,41.60
2025-06,Romanian Deadlift (Barbell),2B4B7310,480.00,60.00,76.00
2025-06,Seated Cable Row - V Grip (Cable),0393F233,420.80,52.60,66.63
2025-06,Seated Lateral Raise (Dumbbell),9372FFAA,50.00,5.00,6.67
2025-06,Seated Row (Machine),1DF4A847,563.40,62.60,81.38
2025-06,Shoulder Press (Dumbbell),878CD1D0,450.00,45.00,57.00
2025-06,Shoulder Press (Machine Plates),059E835D,300.00,50.00,60.00
2025-06,Single Arm Cable Row,D0C4A899,384.00,39.00,46.80
2025-06,Triceps Rope Pushdown,94B7239B,124.30,11.30,15.44
2025-07,Bent Over Row (Barbell),55E6546F,420.00,60.00,74.00
2025-07,Cable Core Palloff Press,CC55119B,67.50,4.50,6.75
2025-07,Cable Crunch,23A48484,91.00,9.10,12.13
2025-07,Cable Fly Crossovers,651F844C,135.00,9.00,13.50
2025-07,Cable Twist (Up to down),A2D838BD,55.20,4.60,6.44
2025-07,Face Pull,BE640BA0,81.60,9.10,11.22
2025-07,Glute Kickback (Machine),CBA02382,276.00,23.00,32.20
2025-07,Hip Abduction (Machine),F4B4C6EE,1890.00,104.00,135.20
2025-07,Hip Adduction (Machine),8BEBFED6,483.00,43.00,58.77
2025-07,Hip Thrust (Machine),68CE0B9B,741.60,92.70,117.42
2025-07,Incline Bench Press (Dumbbell),07B38369,420.00,40.00,53.33
2025-07,Incline Chest Press (Machine),FBF92739,655.20,72.80,94.64
2025-07,Lat Pulldown (Cable),6A6C31A5,624.00,59.00,78.67
2025-07,Lat Pulldown (Machine),473CF5B8,900.00,80.00,106.67
2025-07,Lateral Raise (Cable),BE289E45,27.60,2.30,3.22
2025-07,Leg Press Horizontal (Machine),0EB695C9,960.00,64.00,96.00
2025-07,Rear Delt Reverse Fly (Cable),C315DC2A,82.80,9.20,11.65
2025-07,Rear Delt Reverse Fly (Machine),D8281C62,468.00,39.00,54.60
2025-07,Romanian Deadlift (Barbell),2B4B7310,480.00,60.00,76.00
2025-07,Seated Cable Row - Bar Wide Grip,C3BCABB3,624.00,59.00,78.67
2025-07,Seated Lateral Raise (Dumbbell),9372FFAA,104.00,8.00,11.47
2025-07,Seated Leg Curl (Machine),11A123F3,416.00,41.00,51.93
2025-07,Shoulder Press (Dumbbell),878CD1D0,450.00,50.00,63.33
2025-07,Shoulder Press (Machine Plates),059E835D,489.60,40.80,57.12
2025-07,Single Arm Cable Row,D0C4A899,180.00,18.00,24.00
2025-07,Single Arm Lateral Raise (Cable),DE68C825,29.90,2.30,3.30
2025-07,Standing Cable Glute Kickbacks,ACB2751D,27.60,2.30,3.22
2025-08,Cable Fly Crossovers,651F844C,163.20,13.60,19.04
2025-08,Crunch (Machine),EB43ADD4,2862.00,54.00,113.40
2025-08,Hip Abduction (Machine),F4B4C6EE,1260.00,104.00,145.60
2025-08,Hip Thrust (Machine),68CE0B9B,827.00,82.70,110.27
2025-08,Incline Chest Press (Machine),FBF92739,565.20,92.80,102.08
2025-08,Lat Pulldown (Cable),6A6C31A5,416.00,52.00,65.87
2025-08,Rear Delt Reverse Fly (Cable),C315DC2A,41.40,4.60,5.98
2025-08,Romanian Deadlift (Barbell),2B4B7310,480.00,80.00,96.00
2025-08,Shoulder Press (Machine Plates),059E835D,508.00,50.80,67.73
2025-08,Single Arm Lateral Raise (Cable),DE68C825,27.60,2.30,3.22
2026-03,Cable Fly Crossovers,651F844C,90.00,9.00,12.00
2026-03,Chest Fly (Machine),78683336,585.00,52.00,67.60
2026-03,Hip Abduction (Machine),F4B4C6EE,1260.00,104.00,145.60
2026-03,Incline Bench Press (Dumbbell),07B38369,360.00,30.00,42.00
2026-03,Lat Pulldown (Cable),6A6C31A5,512.00,52.00,65.87
2026-03,Lateral Raise (Cable),BE289E45,16.10,2.30,2.84
2026-03,Overhead Triceps Extension (Cable),B5EFBF9C,34.00,6.80,7.93
2026-03,Preacher Curl (Barbell),4F942934,105.00,12.50,15.83
2026-03,Rear Delt Reverse Fly (Cable),C315DC2A,27.60,4.60,5.52
2026-03,Rear Delt Reverse Fly (Machine),D8281C62,375.00,32.00,42.67
2026-03,Romanian Deadlift (Barbell),2B4B7310,300.00,30.00,39.00
2026-03,Seated Cable Row - V Grip (Cable),0393F233,390.00,39.00,52.00
2026-03,Shoulder Press (Dumbbell),878CD1D0,400.00,25.00,38.33
2026-03,Shoulder Press (Machine Plates),059E835D,135.00,15.00,19.50
2026-03,Triceps Rope Pushdown,94B7239B,68.00,9.00,10.80
2026-04,Bicep Curl (Dumbbell),37FCC2BB,110.00,11.00,14.67
2026-04,Cable Core Palloff Press,CC55119B,63.70,9.10,11.22
2026-04,Cable Fly Crossovers,651F844C,236.60,18.20,26.09
2026-04,Chest Fly (Machine),78683336,1116.00,93.00,130.20
2026-04,Face Pull,BE640BA0,91.00,9.10,12.13
2026-04,Glute Kickback (Machine),CBA02382,168.00,14.00,19.60
2026-04,Hip Abduction (Machine),F4B4C6EE,1026.00,74.00,101.13
2026-04,Hip Adduction (Machine),8BEBFED6,437.00,36.00,46.80
2026-04,Hip Thrust (Machine),68CE0B9B,579.70,52.70,72.02
2026-04,Incline Bench Press (Dumbbell),07B38369,315.00,35.00,45.50
2026-04,Incline Chest Press (Machine),FBF92739,771.80,75.40,90.48
2026-04,Iso-Lateral Chest Press (Machine),24706DCD,589.60,53.60,73.25
2026-04,Iso-Lateral Row (Machine),AA1EB7D8,615.60,51.30,71.82
2026-04,Lat Pulldown (Cable),6A6C31A5,825.00,59.00,74.73
2026-04,Lateral Raise (Cable),BE289E45,27.60,2.30,3.22
2026-04,Leg Extension (Machine),75A4F6C4,460.00,46.00,61.33
2026-04,Overhead Triceps Extension (Cable),B5EFBF9C,88.40,6.80,9.75
2026-04,Preacher Curl (Barbell),4F942934,187.50,15.00,18.75
2026-04,Pull Up (Assisted),2C37EC5E,367.20,61.20,73.44
2026-04,Rear Delt Reverse Fly (Machine),D8281C62,544.00,45.00,55.50
2026-04,Romanian Deadlift (Barbell),2B4B7310,400.00,50.00,63.33
2026-04,Romanian Deadlift (Dumbbell),72CFFAD5,280.00,40.00,49.33
2026-04,Seated Cable Row - Bar Grip,F1D60854,320.00,39.00,48.10
2026-04,Seated Leg Curl (Machine),11A123F3,432.00,50.00,56.67
2026-04,Shoulder Press (Dumbbell),878CD1D0,480.00,40.00,56.00
2026-04,Shoulder Press (Machine Plates),059E835D,340.00,35.40,46.02
2026-04,Single Arm Cable Row,D0C4A899,150.00,32.00,36.27
2026-04,Standing Cable Glute Kickbacks,ACB2751D,49.50,4.50,6.15
2026-04,Triceps Kickback (Cable),EC3B69A3,11.50,2.30,2.68
2026-04,Triceps Pushdown,93A552C6,124.30,11.30,15.44
2026-04,Triceps Rope Pushdown,94B7239B,113.00,11.30,15.07
2026-05,Behind the Back Curl (Cable),2DBCA395,117.00,9.00,12.90
2026-05,Cable Core Palloff Press,CC55119B,6.80,6.80,7.03
2026-05,Chest Fly (Machine),78683336,1032.00,93.00,120.40
2026-05,Face Pull,BE640BA0,91.00,9.10,12.13
2026-05,Glute Kickback (Machine),CBA02382,162.00,18.00,23.40
2026-05,Hammer Curl (Cable),36E8F14E,95.20,6.80,9.97
2026-05,Hip Abduction (Machine),F4B4C6EE,980.00,70.00,102.67
2026-05,Hip Adduction (Machine),8BEBFED6,348.00,29.00,40.60
2026-05,Incline Chest Press (Machine),FBF92739,499.40,45.40,62.05
2026-05,Iso-Lateral Row (Machine),AA1EB7D8,513.00,51.30,68.40
2026-05,Lat Pulldown (Cable),6A6C31A5,468.00,52.00,62.40
2026-05,Lateral Raise (Cable),BE289E45,23.00,2.30,3.07
2026-05,Overhead Triceps Extension (Cable),B5EFBF9C,54.40,6.80,8.61
2026-05,Pull Up (Assisted),2C37EC5E,812.00,81.20,108.27
2026-05,Rear Delt Reverse Fly (Machine),D8281C62,585.00,45.00,63.00
2026-05,Romanian Deadlift (Dumbbell),72CFFAD5,440.00,40.00,54.67
2026-05,Seated Leg Curl (Machine),11A123F3,468.00,36.00,51.60
2026-05,Shoulder Press (Machine Plates),059E835D,318.60,36.40,46.02
2026-05,Single Leg Press (Machine),3FD83744,216.00,36.00,43.20
2026-05,Straight Arm Lat Pulldown (Cable),D2387AB1,204.00,20.40,27.20
2026-05,Triceps Pushdown,93A552C6,118.30,9.10,13.04
